STA Awal,STA Akhir,Long,Lat,Segment
136890,136895,108.0075009,-6.605652552,Subang - Cikedung
136895,136900,108.0075411,-6.605673158,Subang - Cikedung
136900,136905,108.0075813,-6.605693764,Subang - Cikedung
136905,136910,108.0076215,-6.605714369,Subang - Cikedung
136910,136915,108.0076617,-6.605734975,Subang - Cikedung
136915,136920,108.0077019,-6.605755581,Subang - Cikedung
136920,136925,108.0077421,-6.605776187,Subang - Cikedung
136925,136930,108.0077823,-6.605796792,Subang - Cikedung
136930,136935,108.0078225,-6.605817398,Subang - Cikedung
136935,136940,108.0078627,-6.605838004,Subang - Cikedung
136940,136945,108.0079029,-6.60585861,Subang - Cikedung
136945,136950,108.0079431,-6.605879215,Subang - Cikedung
136950,136955,108.0079833,-6.605899821,Subang - Cikedung
136955,136960,108.0080235,-6.605920427,Subang - Cikedung
136960,136965,108.0080637,-6.605941033,Subang - Cikedung
136965,136970,108.0081039,-6.605961638,Subang - Cikedung
136970,136975,108.0081441,-6.605982244,Subang - Cikedung
136975,136980,108.0081843,-6.60600285,Subang - Cikedung
136980,136985,108.0082245,-6.606023456,Subang - Cikedung
136985,136990,108.0082646,-6.606044061,Subang - Cikedung
136990,136995,108.0083048,-6.606064667,Subang - Cikedung
136995,137000,108.008345,-6.606085273,Subang - Cikedung
137000,137005,108.0083852,-6.606105863,Subang - Cikedung
137005,137010,108.0084262,-6.606125026,Subang - Cikedung
137010,137015,108.0084671,-6.606144189,Subang - Cikedung
137015,137020,108.008508,-6.606163352,Subang - Cikedung
137020,137025,108.0085489,-6.606182515,Subang - Cikedung
137025,137030,108.0085898,-6.606201678,Subang - Cikedung
137030,137035,108.0086307,-6.606220841,Subang - Cikedung
137035,137040,108.0086716,-6.606240004,Subang - Cikedung
137040,137045,108.0087125,-6.606259167,Subang - Cikedung
137045,137050,108.0087534,-6.60627833,Subang - Cikedung
137050,137055,108.0087943,-6.606297493,Subang - Cikedung
137055,137060,108.0088352,-6.606316656,Subang - Cikedung
137060,137065,108.0088761,-6.606335819,Subang - Cikedung
137065,137070,108.008917,-6.606354982,Subang - Cikedung
137070,137075,108.0089579,-6.606374144,Subang - Cikedung
137075,137080,108.0089988,-6.606393307,Subang - Cikedung
137080,137085,108.0090397,-6.60641247,Subang - Cikedung
137085,137090,108.0090806,-6.606431633,Subang - Cikedung
137090,137095,108.0091215,-6.606450796,Subang - Cikedung
137095,137100,108.0091624,-6.606469959,Subang - Cikedung
137100,137105,108.0092033,-6.606489122,Subang - Cikedung
137105,137110,108.0092442,-6.606508285,Subang - Cikedung
137110,137115,108.0092851,-6.606527448,Subang - Cikedung
137115,137120,108.009326,-6.606546611,Subang - Cikedung
137120,137125,108.0093669,-6.606565774,Subang - Cikedung
137125,137130,108.0094079,-6.606584937,Subang - Cikedung
137130,137135,108.0094488,-6.6066041,Subang - Cikedung
137135,137140,108.0094897,-6.606623263,Subang - Cikedung
137140,137145,108.0095306,-6.606642426,Subang - Cikedung
137145,137150,108.0095715,-6.606661589,Subang - Cikedung
137150,137155,108.0096124,-6.606680752,Subang - Cikedung
137155,137160,108.0096533,-6.606699915,Subang - Cikedung
137160,137165,108.0096942,-6.606719078,Subang - Cikedung
137165,137170,108.0097351,-6.606738241,Subang - Cikedung
137170,137175,108.009776,-6.606757403,Subang - Cikedung
137175,137180,108.0098169,-6.606776566,Subang - Cikedung
137180,137185,108.0098578,-6.606795729,Subang - Cikedung
137185,137190,108.0098987,-6.606814892,Subang - Cikedung
137190,137195,108.0099396,-6.606834055,Subang - Cikedung
137195,137200,108.0099805,-6.606853218,Subang - Cikedung
137200,137205,108.0100214,-6.606872363,Subang - Cikedung
137205,137210,108.010063,-6.606890133,Subang - Cikedung
137210,137215,108.0101045,-6.606907902,Subang - Cikedung
137215,137220,108.010146,-6.606925672,Subang - Cikedung
137220,137225,108.0101875,-6.606943442,Subang - Cikedung
137225,137230,108.0102291,-6.606961212,Subang - Cikedung
137230,137235,108.0102706,-6.606978982,Subang - Cikedung
137235,137240,108.0103121,-6.606996751,Subang - Cikedung
137240,137245,108.0103537,-6.607014521,Subang - Cikedung
137245,137250,108.0103952,-6.607032291,Subang - Cikedung
137250,137255,108.0104367,-6.60705006,Subang - Cikedung
137255,137260,108.0104782,-6.60706783,Subang - Cikedung
137260,137265,108.0105198,-6.6070856,Subang - Cikedung
137265,137270,108.0105613,-6.60710337,Subang - Cikedung
137270,137275,108.0106028,-6.607121139,Subang - Cikedung
137275,137280,108.0106444,-6.607138909,Subang - Cikedung
137280,137285,108.0106859,-6.607156679,Subang - Cikedung
137285,137290,108.0107274,-6.607174449,Subang - Cikedung
137290,137295,108.0107689,-6.607192218,Subang - Cikedung
137295,137300,108.0108105,-6.607209988,Subang - Cikedung
137300,137305,108.010852,-6.607227758,Subang - Cikedung
137305,137310,108.0108935,-6.607245528,Subang - Cikedung
137310,137315,108.0109351,-6.607263297,Subang - Cikedung
137315,137320,108.0109766,-6.607281067,Subang - Cikedung
137320,137325,108.0110181,-6.607298837,Subang - Cikedung
137325,137330,108.0110596,-6.607316606,Subang - Cikedung
137330,137335,108.0111012,-6.607334376,Subang - Cikedung
137335,137340,108.0111427,-6.607352146,Subang - Cikedung
137340,137345,108.0111842,-6.607369915,Subang - Cikedung
137345,137350,108.0112258,-6.607387685,Subang - Cikedung
137350,137355,108.0112673,-6.607405455,Subang - Cikedung
137355,137360,108.0113088,-6.607423225,Subang - Cikedung
137360,137365,108.0113503,-6.607440994,Subang - Cikedung
137365,137370,108.0113919,-6.607458764,Subang - Cikedung
137370,137375,108.0114334,-6.607476534,Subang - Cikedung
137375,137380,108.0114749,-6.607494303,Subang - Cikedung
137380,137385,108.0115165,-6.607512073,Subang - Cikedung
137385,137390,108.011558,-6.607529843,Subang - Cikedung
137390,137395,108.0115995,-6.607547612,Subang - Cikedung
137395,137400,108.011641,-6.607565382,Subang - Cikedung
137400,137405,108.0116826,-6.607583132,Subang - Cikedung
137405,137410,108.0117247,-6.607599555,Subang - Cikedung
137410,137415,108.0117667,-6.607615978,Subang - Cikedung
137415,137420,108.0118088,-6.607632402,Subang - Cikedung
137420,137425,108.0118509,-6.607648825,Subang - Cikedung
137425,137430,108.011893,-6.607665248,Subang - Cikedung
137430,137435,108.0119351,-6.607681672,Subang - Cikedung
137435,137440,108.0119771,-6.607698095,Subang - Cikedung
137440,137445,108.0120192,-6.607714518,Subang - Cikedung
137445,137450,108.0120613,-6.607730942,Subang - Cikedung
137450,137455,108.0121034,-6.607747365,Subang - Cikedung
137455,137460,108.0121455,-6.607763788,Subang - Cikedung
137460,137465,108.0121875,-6.607780212,Subang - Cikedung
137465,137470,108.0122296,-6.607796635,Subang - Cikedung
137470,137475,108.0122717,-6.607813058,Subang - Cikedung
137475,137480,108.0123138,-6.607829482,Subang - Cikedung
137480,137485,108.0123559,-6.607845905,Subang - Cikedung
137485,137490,108.0123979,-6.607862328,Subang - Cikedung
137490,137495,108.01244,-6.607878752,Subang - Cikedung
137495,137500,108.0124821,-6.607895175,Subang - Cikedung
137500,137505,108.0125242,-6.607911598,Subang - Cikedung
137505,137510,108.0125663,-6.607928022,Subang - Cikedung
137510,137515,108.0126083,-6.607944445,Subang - Cikedung
137515,137520,108.0126504,-6.607960868,Subang - Cikedung
137520,137525,108.0126925,-6.607977292,Subang - Cikedung
137525,137530,108.0127346,-6.607993715,Subang - Cikedung
137530,137535,108.0127767,-6.608010138,Subang - Cikedung
137535,137540,108.0128187,-6.608026562,Subang - Cikedung
137540,137545,108.0128608,-6.608042985,Subang - Cikedung
137545,137550,108.0129029,-6.608059408,Subang - Cikedung
137550,137555,108.012945,-6.608075831,Subang - Cikedung
137555,137560,108.0129871,-6.608092255,Subang - Cikedung
137560,137565,108.0130291,-6.608108678,Subang - Cikedung
137565,137570,108.0130712,-6.608125101,Subang - Cikedung
137570,137575,108.0131133,-6.608141525,Subang - Cikedung
137575,137580,108.0131554,-6.608157948,Subang - Cikedung
137580,137585,108.0131975,-6.608174371,Subang - Cikedung
137585,137590,108.0132395,-6.608190794,Subang - Cikedung
137590,137595,108.0132816,-6.608207218,Subang - Cikedung
137595,137600,108.0133237,-6.608223641,Subang - Cikedung
137600,137605,108.0133658,-6.60824004,Subang - Cikedung
137605,137610,108.0134084,-6.608255052,Subang - Cikedung
137610,137615,108.013451,-6.608270064,Subang - Cikedung
137615,137620,108.0134936,-6.608285075,Subang - Cikedung
137620,137625,108.0135362,-6.608300087,Subang - Cikedung
137625,137630,108.0135788,-6.608315098,Subang - Cikedung
137630,137635,108.0136214,-6.60833011,Subang - Cikedung
137635,137640,108.013664,-6.608345122,Subang - Cikedung
137640,137645,108.0137066,-6.608360133,Subang - Cikedung
137645,137650,108.0137492,-6.608375145,Subang - Cikedung
137650,137655,108.0137918,-6.608390156,Subang - Cikedung
137655,137660,108.0138344,-6.608405168,Subang - Cikedung
137660,137665,108.013877,-6.608420179,Subang - Cikedung
137665,137670,108.0139196,-6.608435191,Subang - Cikedung
137670,137675,108.0139622,-6.608450203,Subang - Cikedung
137675,137680,108.0140048,-6.608465214,Subang - Cikedung
137680,137685,108.0140474,-6.608480226,Subang - Cikedung
137685,137690,108.01409,-6.608495237,Subang - Cikedung
137690,137695,108.0141326,-6.608510249,Subang - Cikedung
137695,137700,108.0141752,-6.60852526,Subang - Cikedung
137700,137705,108.0142179,-6.608540272,Subang - Cikedung
137705,137710,108.0142605,-6.608555283,Subang - Cikedung
137710,137715,108.0143031,-6.608570295,Subang - Cikedung
137715,137720,108.0143457,-6.608585306,Subang - Cikedung
137720,137725,108.0143883,-6.608600318,Subang - Cikedung
137725,137730,108.0144309,-6.60861533,Subang - Cikedung
137730,137735,108.0144735,-6.608630341,Subang - Cikedung
137735,137740,108.0145161,-6.608645353,Subang - Cikedung
137740,137745,108.0145587,-6.608660364,Subang - Cikedung
137745,137750,108.0146013,-6.608675376,Subang - Cikedung
137750,137755,108.0146439,-6.608690387,Subang - Cikedung
137755,137760,108.0146865,-6.608705399,Subang - Cikedung
137760,137765,108.0147291,-6.60872041,Subang - Cikedung
137765,137770,108.0147717,-6.608735422,Subang - Cikedung
137770,137775,108.0148143,-6.608750433,Subang - Cikedung
137775,137780,108.0148569,-6.608765445,Subang - Cikedung
137780,137785,108.0148995,-6.608780456,Subang - Cikedung
137785,137790,108.0149421,-6.608795468,Subang - Cikedung
137790,137795,108.0149847,-6.608810479,Subang - Cikedung
137795,137800,108.0150273,-6.608825491,Subang - Cikedung
137800,137805,108.0150699,-6.608840491,Subang - Cikedung
137805,137810,108.0151127,-6.608854944,Subang - Cikedung
137810,137815,108.0151555,-6.608869396,Subang - Cikedung
137815,137820,108.0151983,-6.608883848,Subang - Cikedung
137820,137825,108.0152411,-6.6088983,Subang - Cikedung
137825,137830,108.0152839,-6.608912752,Subang - Cikedung
137830,137835,108.0153267,-6.608927204,Subang - Cikedung
137835,137840,108.0153695,-6.608941656,Subang - Cikedung
137840,137845,108.0154123,-6.608956108,Subang - Cikedung
137845,137850,108.0154551,-6.60897056,Subang - Cikedung
137850,137855,108.0154979,-6.608985012,Subang - Cikedung
137855,137860,108.0155407,-6.608999464,Subang - Cikedung
137860,137865,108.0155835,-6.609013917,Subang - Cikedung
137865,137870,108.0156263,-6.609028369,Subang - Cikedung
137870,137875,108.0156691,-6.609042821,Subang - Cikedung
137875,137880,108.0157119,-6.609057273,Subang - Cikedung
137880,137885,108.0157547,-6.609071725,Subang - Cikedung
137885,137890,108.0157975,-6.609086177,Subang - Cikedung
137890,137895,108.0158403,-6.609100629,Subang - Cikedung
137895,137900,108.0158831,-6.609115081,Subang - Cikedung
137900,137905,108.0159259,-6.609129533,Subang - Cikedung
137905,137910,108.0159687,-6.609143985,Subang - Cikedung
137910,137915,108.0160115,-6.609158437,Subang - Cikedung
137915,137920,108.0160543,-6.609172889,Subang - Cikedung
137920,137925,108.0160971,-6.609187341,Subang - Cikedung
137925,137930,108.0161399,-6.609201793,Subang - Cikedung
137930,137935,108.0161827,-6.609216245,Subang - Cikedung
137935,137940,108.0162254,-6.609230697,Subang - Cikedung
137940,137945,108.0162682,-6.60924515,Subang - Cikedung
137945,137950,108.016311,-6.609259602,Subang - Cikedung
137950,137955,108.0163538,-6.609274054,Subang - Cikedung
137955,137960,108.0163966,-6.609288506,Subang - Cikedung
137960,137965,108.0164394,-6.609302958,Subang - Cikedung
137965,137970,108.0164822,-6.60931741,Subang - Cikedung
137970,137975,108.016525,-6.609331862,Subang - Cikedung
137975,137980,108.0165678,-6.609346314,Subang - Cikedung
137980,137985,108.0166106,-6.609360766,Subang - Cikedung
137985,137990,108.0166534,-6.609375218,Subang - Cikedung
137990,137995,108.0166962,-6.60938967,Subang - Cikedung
137995,138000,108.016739,-6.609404122,Subang - Cikedung
138000,138005,108.0167818,-6.609418572,Subang - Cikedung
138005,138010,108.0168246,-6.609432957,Subang - Cikedung
138010,138015,108.0168675,-6.609447342,Subang - Cikedung
138015,138020,108.0169103,-6.609461727,Subang - Cikedung
138020,138025,108.0169531,-6.609476112,Subang - Cikedung
138025,138030,108.0169959,-6.609490497,Subang - Cikedung
138030,138035,108.0170387,-6.609504882,Subang - Cikedung
138035,138040,108.0170815,-6.609519266,Subang - Cikedung
138040,138045,108.0171244,-6.609533651,Subang - Cikedung
138045,138050,108.0171672,-6.609548036,Subang - Cikedung
138050,138055,108.01721,-6.609562421,Subang - Cikedung
138055,138060,108.0172528,-6.609576806,Subang - Cikedung
138060,138065,108.0172956,-6.609591191,Subang - Cikedung
138065,138070,108.0173385,-6.609605575,Subang - Cikedung
138070,138075,108.0173813,-6.60961996,Subang - Cikedung
138075,138080,108.0174241,-6.609634345,Subang - Cikedung
138080,138085,108.0174669,-6.60964873,Subang - Cikedung
138085,138090,108.0175097,-6.609663115,Subang - Cikedung
138090,138095,108.0175526,-6.6096775,Subang - Cikedung
138095,138100,108.0175954,-6.609691884,Subang - Cikedung
138100,138105,108.0176382,-6.609706269,Subang - Cikedung
138105,138110,108.017681,-6.609720654,Subang - Cikedung
138110,138115,108.0177238,-6.609735039,Subang - Cikedung
138115,138120,108.0177667,-6.609749424,Subang - Cikedung
138120,138125,108.0178095,-6.609763808,Subang - Cikedung
138125,138130,108.0178523,-6.609778193,Subang - Cikedung
138130,138135,108.0178951,-6.609792578,Subang - Cikedung
138135,138140,108.0179379,-6.609806963,Subang - Cikedung
138140,138145,108.0179808,-6.609821348,Subang - Cikedung
138145,138150,108.0180236,-6.609835732,Subang - Cikedung
138150,138155,108.0180664,-6.609850117,Subang - Cikedung
138155,138160,108.0181092,-6.609864502,Subang - Cikedung
138160,138165,108.018152,-6.609878887,Subang - Cikedung
138165,138170,108.0181949,-6.609893272,Subang - Cikedung
138170,138175,108.0182377,-6.609907656,Subang - Cikedung
138175,138180,108.0182805,-6.609922041,Subang - Cikedung
138180,138185,108.0183233,-6.609936426,Subang - Cikedung
138185,138190,108.0183661,-6.609950811,Subang - Cikedung
138190,138195,108.018409,-6.609965195,Subang - Cikedung
138195,138200,108.0184518,-6.60997958,Subang - Cikedung
138200,138205,108.0184946,-6.609993966,Subang - Cikedung
138205,138210,108.0185374,-6.610008406,Subang - Cikedung
138210,138215,108.0185802,-6.610022846,Subang - Cikedung
138215,138220,108.018623,-6.610037286,Subang - Cikedung
138220,138225,108.0186658,-6.610051727,Subang - Cikedung
138225,138230,108.0187086,-6.610066167,Subang - Cikedung
138230,138235,108.0187514,-6.610080607,Subang - Cikedung
138235,138240,108.0187942,-6.610095047,Subang - Cikedung
138240,138245,108.018837,-6.610109487,Subang - Cikedung
138245,138250,108.0188798,-6.610123927,Subang - Cikedung
138250,138255,108.0189226,-6.610138367,Subang - Cikedung
138255,138260,108.0189654,-6.610152807,Subang - Cikedung
138260,138265,108.0190082,-6.610167247,Subang - Cikedung
138265,138270,108.019051,-6.610181688,Subang - Cikedung
138270,138275,108.0190938,-6.610196128,Subang - Cikedung
138275,138280,108.0191366,-6.610210568,Subang - Cikedung
138280,138285,108.0191794,-6.610225008,Subang - Cikedung
138285,138290,108.0192222,-6.610239448,Subang - Cikedung
138290,138295,108.019265,-6.610253888,Subang - Cikedung
138295,138300,108.0193078,-6.610268328,Subang - Cikedung
138300,138305,108.0193506,-6.610282768,Subang - Cikedung
138305,138310,108.0193934,-6.610297208,Subang - Cikedung
138310,138315,108.0194362,-6.610311648,Subang - Cikedung
138315,138320,108.019479,-6.610326088,Subang - Cikedung
138320,138325,108.0195218,-6.610340528,Subang - Cikedung
138325,138330,108.0195646,-6.610354968,Subang - Cikedung
138330,138335,108.0196074,-6.610369409,Subang - Cikedung
138335,138340,108.0196502,-6.610383849,Subang - Cikedung
138340,138345,108.019693,-6.610398289,Subang - Cikedung
138345,138350,108.0197358,-6.610412729,Subang - Cikedung
138350,138355,108.0197786,-6.610427169,Subang - Cikedung
138355,138360,108.0198214,-6.610441609,Subang - Cikedung
138360,138365,108.0198642,-6.610456049,Subang - Cikedung
138365,138370,108.019907,-6.610470489,Subang - Cikedung
